Type_ID,Authorisation_document_reference (EIN),Type_Name,Authorisation_Status,Last_Update,ERA_URL
13-078-0002-7-009-002,IT8020230253,ETR104.v6.s2.aou5,Valid (Italy),2024-11-18,https://eratv.era.europa.eu/Eratv/Home/View/13-078-0002-7-009-002
11-026-0005-1-001-001,BE8020240258,ES64U4-H ETCS B3R2 Safi,Valid (Belgium),2024-11-15,https://eratv.era.europa.eu/Eratv/Home/View/11-026-0005-1-001-001
11-026-0007-7-001-001,BE8020240258,ES64U4-H1 ETCS B3R2 - Safi,Valid (Belgium),2024-11-15,https://eratv.era.europa.eu/Eratv/Home/View/11-026-0007-7-001-001
51-483-0001-4-001-001,LV8020248002,19-4146,Valid (Latvia),2024-11-15,https://eratv.era.europa.eu/Eratv/Home/View/51-483-0001-4-001-001
51-479-0001-2-001-001,LV8020248001,19-9951,Valid (Latvia),2024-11-15,https://eratv.era.europa.eu/Eratv/Home/View/51-479-0001-2-001-001
11-163-0002-9-001-001,PL8020240263,311D1,Valid (Poland),2024-11-15,https://eratv.era.europa.eu/Eratv/Home/View/11-163-0002-9-001-001
13-040-0004-3-001-002,EU8020240050,BR407,Valid (European Union),2024-11-15,https://eratv.era.europa.eu/Eratv/Home/View/13-040-0004-3-001-002
11-122-0022-3-001-003,SE8020240143,TRAXX AC2 ETCS SE AT,Valid (Sweden),2024-11-13,https://eratv.era.europa.eu/Eratv/Home/View/11-122-0022-3-001-003
11-122-0020-7-001-001,SE8020230320,TRAXX F140 AC2 BL3 RP,Valid (Sweden),2024-11-13,https://eratv.era.europa.eu/Eratv/Home/View/11-122-0020-7-001-001
11-122-0020-7-001-003,SE8020230320,TRAXX F140 AC2 BL3 RP,Valid (Sweden),2024-11-13,https://eratv.era.europa.eu/Eratv/Home/View/11-122-0020-7-001-003
11-122-0018-1-001-001,SE8020240038,TRAXX AC2 SN ETCS GC,Valid (Sweden),2024-11-13,https://eratv.era.europa.eu/Eratv/Home/View/11-122-0018-1-001-001
11-122-0018-1-001-003,SE8020240038,TRAXX AC2 SN ETCS GC,Valid (Sweden),2024-11-13,https://eratv.era.europa.eu/Eratv/Home/View/11-122-0018-1-001-003
11-122-0022-3-001-001,SE8020240143,TRAXX AC2 ETCS SE AT,Valid (Sweden),2024-11-13,https://eratv.era.europa.eu/Eratv/Home/View/11-122-0022-3-001-001
11-029-0003-0-001-001,PL8020240266,JT42CWR,Valid (Poland),2024-11-13,https://eratv.era.europa.eu/Eratv/Home/View/11-029-0003-0-001-001
13-350-0001-2-001-001,PL8020240270,223M KD,Valid (Poland),2024-11-13,https://eratv.era.europa.eu/Eratv/Home/View/13-350-0001-2-001-001
11-122-0022-3-001-002,EU8020240212,TRAXX AC2 ETCS AT NO-SE,Valid (European Union),2024-11-12,https://eratv.era.europa.eu/Eratv/Home/View/11-122-0022-3-001-002
11-021-0001-1-002-002,EU8020240269,ER20CF,Valid (European Union),2024-11-12,https://eratv.era.europa.eu/Eratv/Home/View/11-021-0001-1-002-002
11-021-0001-1-002-001,EU8020240268,ER20CF,Valid (European Union),2024-11-12,https://eratv.era.europa.eu/Eratv/Home/View/11-021-0001-1-002-001
11-057-0016-3-001-002,EU8020200031,new version of X4-E-Lok-AB (MS-Lok) Korridor D-A-CH-I-NL-BE_Rel. E1.11,Valid (European Union),2024-11-12,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0016-3-001-002
11-057-0018-9-001-002,EU8020210077,X4-E-Loco-AB DE-AT-IT-CH-NL (Rel. E1.11),Valid (European Union),2024-11-12,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0018-9-001-002
11-057-0021-3-001-002,EU8020200041,new version of X4-E-Lok-AB (MS-Lokomotiven) Korridor D-A-CH-I-NL-max_Rel. E1.11,Valid (European Union),2024-11-12,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0021-3-001-002
11-007-0007-7-001-001,FI8020240264,Sr3 X4-N_Korridor FI,Valid (Finland),2024-11-11,https://eratv.era.europa.eu/Eratv/Home/View/11-007-0007-7-001-001
13-067-0008-7-001-002,EU8020230305,ET4110,Valid (European Union),2024-11-07,https://eratv.era.europa.eu/Eratv/Home/View/13-067-0008-7-001-002
13-067-0007-9-001-002,EU8020230292,ET4010,Valid (European Union),2024-11-07,https://eratv.era.europa.eu/Eratv/Home/View/13-067-0007-9-001-002
71-012-0001-7-001-003,BE8020240079,ES900 with ETCS,Valid (Belgium),2024-11-06,https://eratv.era.europa.eu/Eratv/Home/View/71-012-0001-7-001-003
31-052-0001-2-004-007,"EU8020220080, EU8020220122, EU8020220109",Viaggio: Bbmpz,Valid (European Union),2024-11-06,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-004-007
31-052-0001-2-003-007,"EU8020220080, EU8020220122, EU8020220109",Viaggio: Bdmpz,Valid (European Union),2024-11-06,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-003-007
31-052-0001-2-002-007,"EU8020220080, EU8020220122, EU8020220109",Viaggio: Bmpz,Valid (European Union),2024-11-06,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-002-007
51-396-0002-6-001-003,EU8020220116,Sggmrss 90’,Valid (European Union),2024-11-06,https://eratv.era.europa.eu/Eratv/Home/View/51-396-0002-6-001-003
13-078-0002-7-010-002,IT8020230260,ETR104.v6.s3.aou3,Valid (Italy),2024-11-05,https://eratv.era.europa.eu/Eratv/Home/View/13-078-0002-7-010-002
71-138-0001-0-001-001,HU8020240201,TVGnh-C (A) [KL-20E] típusú Konvekta KL20E típusú klímaberendezéssel felszerelt hosszított alvázú nagyfülkés vasúti tehervágánygépkocsi,Valid (Hungary),2024-11-04,https://eratv.era.europa.eu/Eratv/Home/View/71-138-0001-0-001-001
11-057-0050-2-001-001,EU8020210159,X4-E-Loco-AB DE-AT-RO-BG (Rel. E2.01),Valid (European Union),2024-11-01,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0050-2-001-001
11-057-0049-4-001-005,DE5920201059; RO5120191016; CZ5920151501; SK5920181002; HU5920201015; AT5920211036; EU8020210073; EU8020210152,X4-E-Loco-AB DE-AT-RO-HU-CZ-SK-BG (Rel. E2.01),Valid (European Union),2024-11-01,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0049-4-001-005
51-328-0002-9-001-001,EU8020190002,Zagns,Valid (European Union),2024-11-01,https://eratv.era.europa.eu/Eratv/Home/View/51-328-0002-9-001-001
11-057-0053-6-001-001,EU8020210158,"X4-E-Loco-AB DE-AT-RO-BG (DPM, Rel. E2.01)",Valid (European Union),2024-11-01,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0053-6-001-001
11-057-0052-8-001-001,EU8020210080,X4-E-Loco-AB DE-AT-HU-RO-BG-SI-HR-RS (Rel. E2.01),Valid (European Union),2024-11-01,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0052-8-001-001
11-057-0052-8-001-002,EU8020210149,X4-E-Loco-AB DE-AT-HU-RO-BG-SI-HR-RS (Rel. E2.01) Venlo,Valid (European Union),2024-10-31,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0052-8-001-002
73-140-0002-2-001-001,FI8020240236,MMCPFTIA,Valid (Finland),2024-10-30,https://eratv.era.europa.eu/Eratv/Home/View/73-140-0002-2-001-001
13-067-0006-1-001-002,EU8020230279,ET4010,Valid (European Union),2024-10-30,https://eratv.era.europa.eu/Eratv/Home/View/13-067-0006-1-001-002
51-354-0001-7-001-001,EU8020200021,Wagon porte-conteneurs 2x45’,Valid (European Union),2024-10-30,https://eratv.era.europa.eu/Eratv/Home/View/51-354-0001-7-001-001
51-354-0001-7-001-002,EU8020200021,new version of Wagon porte-conteneurs 2x45’,Valid (European Union),2024-10-30,https://eratv.era.europa.eu/Eratv/Home/View/51-354-0001-7-001-002
11-293-0001-6-001-001,RO8020240253,Locomotiva electrica Co-Co 5100 kW,Valid (Romania),2024-10-29,https://eratv.era.europa.eu/Eratv/Home/View/11-293-0001-6-001-001
13-046-0004-0-001-001,IT8020200012,ATR465,Valid (Italy),2024-10-29,https://eratv.era.europa.eu/Eratv/Home/View/13-046-0004-0-001-001
51-076-0003-2-002-001,EU8020200009,"Sggrs 80' wagon (""s"" - brake)",Valid (European Union),2024-10-29,https://eratv.era.europa.eu/Eratv/Home/View/51-076-0003-2-002-001
51-051-0005-0-001-001,EU8020240223,Sgnss 60’,Valid (European Union),2024-10-29,https://eratv.era.europa.eu/Eratv/Home/View/51-051-0005-0-001-001
51-373-0002-5-001-001,EU8020240232,Sggrss 80',Valid (European Union),2024-10-25,https://eratv.era.europa.eu/Eratv/Home/View/51-373-0002-5-001-001
11-063-0002-1-001-001,EU8020230060,IBEURO 4000 GSM-R (PT),Valid (European Union),2024-10-24,https://eratv.era.europa.eu/Eratv/Home/View/11-063-0002-1-001-001
51-331-0001-5-001-001,EU8020190001,Zacens 56 m³,Valid (European Union),2024-10-22,https://eratv.era.europa.eu/Eratv/Home/View/51-331-0001-5-001-001
72-002-0009-0-001-002,EU8020240182,CP 34 – 100 L,Valid (European Union),2024-10-22,https://eratv.era.europa.eu/Eratv/Home/View/72-002-0009-0-001-002
11-057-0040-3-001-001,EU8020220058,X4-E-Lok-D DE (Rel. E1.03),Valid (European Union),2024-10-21,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0040-3-001-001
51-270-0001-5-001-002,DE5920193014,Rnps,Valid (European Union),2024-10-21,https://eratv.era.europa.eu/Eratv/Home/View/51-270-0001-5-001-002
11-057-0029-6-001-002,EU8020210093,new version of X4-E-Lok-AB (AC-Lokomotiven) Korridor D-A-East 2 (DPM)_Rel. E1.11,Valid (European Union),2024-10-21,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0029-6-001-002
11-057-0028-8-001-002,EU8020210101,new version of X4-E-Lok-AB (AC-Lokomotiven) Korridor D-A-East 1_Rel. E1.11,Valid (European Union),2024-10-21,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0028-8-001-002
71-302-0002-0-001-001,ES8020240252,Bimodal camion MK2 1000/1435/1668 T.ROBLES,Valid (Spain),2024-10-18,https://eratv.era.europa.eu/Eratv/Home/View/71-302-0002-0-001-001
51-058-0001-4-002-004,FR5920183006,Wagon trémies 96m3,Valid (European Union),2024-10-17,https://eratv.era.europa.eu/Eratv/Home/View/51-058-0001-4-002-004
11-057-0024-7-001-002,EU8020210098,new version of X4-E-Lok-AB (MS-Lokomotiven) Korridor D-A-East 2_Rel. E1.11,Valid (European Union),2024-10-17,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0024-7-001-002
11-057-0023-9-001-002,EU8020210096,new version of X4-E-Lok-AB (MS-Lokomotiven) Korridor D-A-East-1_Rel. E1.11,Valid (European Union),2024-10-17,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0023-9-001-002
11-057-0019-7-001-002,EU8020200040,new version of X4-E-Lok-AB (MS-Lokomotiven) Korridor D-A-CH-I_Rel. E1.11,Valid (European Union),2024-10-17,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0019-7-001-002
13-142-0004-7-002-001,IT8020240168,ETR204.v1,Valid (Italy),2024-10-16,https://eratv.era.europa.eu/Eratv/Home/View/13-142-0004-7-002-001
11-057-0020-5-001-002,EU8020210079,new version of X4-E-Lok-AB (MS-Lokomotiven) Korridor D-A-I_Rel. E1.11,Valid (European Union),2024-10-16,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0020-5-001-002
11-057-0045-2-001-001,EU8020210217,X4-E-Loco-AB-DE-AT-CH-IT-NL-max (Rel. E2.01),Valid (European Union),2024-10-16,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0045-2-001-001
13-193-0010-7-001-001,DE8020240235,Talent2_CAN_MESA26,Valid (Germany),2024-10-15,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0010-7-001-001
11-276-0001-1-001-001,EU8020240230,E652,Valid (European Union),2024-10-11,https://eratv.era.europa.eu/Eratv/Home/View/11-276-0001-1-001-001
11-277-0001-9-001-001,HU8020230313,CRRC CHA1B1  TOLATÓSZOLGÁLATI HIBRID VILLAMOSMOZDONY,Valid (Hungary),2024-10-10,https://eratv.era.europa.eu/Eratv/Home/View/11-277-0001-9-001-001
13-178-0005-8-001-001,EU8020220238,MIREO 3-Teiler 15kV PZB NF,Valid (European Union),2024-10-09,https://eratv.era.europa.eu/Eratv/Home/View/13-178-0005-8-001-001
71-302-0001-2-001-001,ES8020240240,Bimodal camion L 1000/1435/1668 T.ROBLES,Valid (Spain),2024-10-04,https://eratv.era.europa.eu/Eratv/Home/View/71-302-0001-2-001-001
11-041-0003-5-001-002,PL8020240227,"E4MSUa v1 ""Griffin""",Valid (Poland),2024-10-03,https://eratv.era.europa.eu/Eratv/Home/View/11-041-0003-5-001-002
73-136-0001-2-001-001,CZ8020240229,KOP 12/40,Valid (Czech Republic),2024-10-03,https://eratv.era.europa.eu/Eratv/Home/View/73-136-0001-2-001-001
11-041-0003-5-001-001,PL8020240227,"E4MSUa ""Griffin""",Valid (Poland),2024-10-03,https://eratv.era.europa.eu/Eratv/Home/View/11-041-0003-5-001-001
13-192-0006-7-001-001,SE8020230254,ABT X62-E,Valid (Sweden),2024-09-26,https://eratv.era.europa.eu/Eratv/Home/View/13-192-0006-7-001-001
13-192-0006-7-001-002,SE8020230254,ABT X62-E,Valid (Sweden),2024-09-26,https://eratv.era.europa.eu/Eratv/Home/View/13-192-0006-7-001-002
13-296-0001-7-001-001,SE8020230240,X52-E,Valid (Sweden),2024-09-26,https://eratv.era.europa.eu/Eratv/Home/View/13-296-0001-7-001-001
13-296-0001-7-001-002,SE8020230240,X52-E,Valid (Sweden),2024-09-26,https://eratv.era.europa.eu/Eratv/Home/View/13-296-0001-7-001-002
31-126-0001-4-001-001,EU8020240221,M7 DD - BD,Valid (European Union),2024-09-26,https://eratv.era.europa.eu/Eratv/Home/View/31-126-0001-4-001-001
13-154-0002-6-001-001,DK8020230141,LT IC2,Valid (Denmark),2024-09-24,https://eratv.era.europa.eu/Eratv/Home/View/13-154-0002-6-001-001
71-085-0003-9-001-001,EU8020240140,S7 PLS 16 4.0 V1.1 / DE,Valid (European Union),2024-09-24,https://eratv.era.europa.eu/Eratv/Home/View/71-085-0003-9-001-001
51-394-0001-3-001-001,FI8020240234,Habin,Valid (Finland),2024-09-20,https://eratv.era.europa.eu/Eratv/Home/View/51-394-0001-3-001-001
11-079-0013-4-001-003,SE8020220285,TRAXX BR 187 Variante SN,Valid (Sweden),2024-09-19,https://eratv.era.europa.eu/Eratv/Home/View/11-079-0013-4-001-003
11-079-0013-4-001-002,SE8020220285,TRAXX BR 187 Variante SN,Valid (Sweden),2024-09-19,https://eratv.era.europa.eu/Eratv/Home/View/11-079-0013-4-001-002
51-296-0001-0-001-001,EU8020210001,InnoWaggon 60ft (6500),Valid (European Union),2024-09-19,https://eratv.era.europa.eu/Eratv/Home/View/51-296-0001-0-001-001
13-219-0001-9-001-001,SE5920201004,SJ X55,Valid (Sweden),2024-09-17,https://eratv.era.europa.eu/Eratv/Home/View/13-219-0001-9-001-001
13-292-0001-6-001-003,SE8020230139,Regina 2-car,Valid (Sweden),2024-09-16,https://eratv.era.europa.eu/Eratv/Home/View/13-292-0001-6-001-003
71-308-0001-9-001-001,PL8020240213,ZTU-300.02,Valid (Poland),2024-09-16,https://eratv.era.europa.eu/Eratv/Home/View/71-308-0001-9-001-001
11-079-0015-9-001-001,EU8020230244,TRAXX BR 187 Variante SE-NO,Valid (European Union),2024-09-12,https://eratv.era.europa.eu/Eratv/Home/View/11-079-0015-9-001-001
13-292-0001-6-001-001,SE8020230139,Regina 2-car,Valid (Sweden),2024-09-11,https://eratv.era.europa.eu/Eratv/Home/View/13-292-0001-6-001-001
11-209-0005-3-001-002,SE8020220236,Rc6-E Trafikverket,Valid (Sweden),2024-09-11,https://eratv.era.europa.eu/Eratv/Home/View/11-209-0005-3-001-002
51-060-0002-8-001-001,EU8020240210,Sgmmnss 40',Valid (European Union),2024-09-10,https://eratv.era.europa.eu/Eratv/Home/View/51-060-0002-8-001-001
31-088-0002-4-001-001,EU8020240214,RDC Bimz 264.3,Valid (European Union),2024-09-09,https://eratv.era.europa.eu/Eratv/Home/View/31-088-0002-4-001-001
11-209-0004-6-001-002,SE8020220241,SJ Rc6E EOS4.3,Valid (Sweden),2024-09-09,https://eratv.era.europa.eu/Eratv/Home/View/11-209-0004-6-001-002
11-122-0019-9-001-003,SE8020240044,TRAXX AC2 SN ETCS SEAB,Valid (Sweden),2024-09-06,https://eratv.era.europa.eu/Eratv/Home/View/11-122-0019-9-001-003
13-316-0001-3-001-001,PL8020240184,31WE KD,Valid (Poland),2024-09-06,https://eratv.era.europa.eu/Eratv/Home/View/13-316-0001-3-001-001
13-040-0007-6-001-003,EU8020240128,Velaro MS (DE BE NL) V02,Valid (European Union),2024-09-06,https://eratv.era.europa.eu/Eratv/Home/View/13-040-0007-6-001-003
13-151-0011-3-001-001,CH8020240067,SBB FV-Dosto 200,Valid (Switzerland),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/13-151-0011-3-001-001
13-151-0010-5-001-001,CH8020240068,SBB FV-Dosto 100,Valid (Switzerland),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/13-151-0010-5-001-001
13-151-0012-1-001-001,CH8020240066,SBB FV-Dosto 200 IC,Valid (Switzerland),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/13-151-0012-1-001-001
11-099-0001-7-001-006,PL5120190268,111Ed-20 w wersji 111Ed-40,Valid (Poland),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/11-099-0001-7-001-006
71-258-0002-4-001-001,FR8020240190,108-32/275 (GSMR_3286),Valid (France),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/71-258-0002-4-001-001
71-311-0001-3-001-001,FR8020240189,109-32 S Dynamic (GSMR_3000),Valid (France),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/71-311-0001-3-001-001
71-186-0004-3-001-001,FR8020240188,RGT 35-2B (GSMR_362),Valid (France),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/71-186-0004-3-001-001
71-288-0002-1-001-001,PL8020240207,new type from A 922 Rail,Valid (Poland),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/71-288-0002-1-001-001
72-004-0004-7-001-001,DE8020240175,BR 747.0 (GAF),Valid (Germany),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/72-004-0004-7-001-001
72-004-0003-9-001-001,DE8020240176,BR 747.1 (GAF),Valid (Germany),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/72-004-0003-9-001-001
72-004-0002-1-001-001,DE8020240178,BR 705.2 (TIF LAE),Valid (Germany),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/72-004-0002-1-001-001
13-039-0011-0-001-001,DE8020240194,Coradia iLint BR554 LNVG X 4FT,Valid (Germany),2024-09-04,https://eratv.era.europa.eu/Eratv/Home/View/13-039-0011-0-001-001
71-316-0001-2-001-001,CZ8020240158,MUV 75 TP 8010-100 1d CZ,Valid (Czech Republic),2024-09-03,https://eratv.era.europa.eu/Eratv/Home/View/71-316-0001-2-001-001
11-057-0071-8-001-001,EU8020240059,X4-E-Lok-AB (MS-Lokomotiven) Korridor D-A-I-East_Rel. E1.11,Valid (European Union),2024-09-02,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0071-8-001-001
51-352-0004-5-001-002,EU8020230228,Zacns tank wagon 123,Valid (European Union),2024-08-28,https://eratv.era.europa.eu/Eratv/Home/View/51-352-0004-5-001-002
31-010-0002-8-001-001,EU8020230274,I11 A,Valid (European Union),2024-08-28,https://eratv.era.europa.eu/Eratv/Home/View/31-010-0002-8-001-001
31-010-0003-6-001-001,EU8020230274,I11 B,Valid (European Union),2024-08-28,https://eratv.era.europa.eu/Eratv/Home/View/31-010-0003-6-001-001
11-280-0001-3-001-001,EU8020240193,G 1202 DLB,Valid (European Union),2024-08-19,https://eratv.era.europa.eu/Eratv/Home/View/11-280-0001-3-001-001
11-275-0001-3-001-001,PL8020240203,BR233,Valid (Poland),2024-08-14,https://eratv.era.europa.eu/Eratv/Home/View/11-275-0001-3-001-001
13-233-0001-0-002-002,PL8020210224,31WEba v1,Valid (Poland),2024-08-14,https://eratv.era.europa.eu/Eratv/Home/View/13-233-0001-0-002-002
11-234-0003-6-001-001,PL8020240202,Lokomotywa elektryczna typu 201Ea,Valid (Poland),2024-08-14,https://eratv.era.europa.eu/Eratv/Home/View/11-234-0003-6-001-001
13-260-0001-3-001-001,PL8020220027,218Md KD,Valid (Poland),2024-08-14,https://eratv.era.europa.eu/Eratv/Home/View/13-260-0001-3-001-001
51-463-0001-6-001-001,EU8020240205,"Sgmmnss, cod Sim 3500",Valid (European Union),2024-08-14,https://eratv.era.europa.eu/Eratv/Home/View/51-463-0001-6-001-001
13-169-0001-6-001-001,DK8020230237,Arriva Lint 41 Series 1 MR1,Valid (Denmark),2024-08-12,https://eratv.era.europa.eu/Eratv/Home/View/13-169-0001-6-001-001
31-011-0003-4-001-004,NL: EU8020230274 / FR: EU8020240124,I11 Bdx France/The Netherlands,Valid (European Union),2024-08-12,https://eratv.era.europa.eu/Eratv/Home/View/31-011-0003-4-001-004
71-054-0001-9-001-001,IT8020240037,DGS 62N_I-EM,Valid (Italy),2024-08-08,https://eratv.era.europa.eu/Eratv/Home/View/71-054-0001-9-001-001
71-126-0003-1-001-001,SE8020240200,Tka7 E,Valid (Sweden),2024-08-08,https://eratv.era.europa.eu/Eratv/Home/View/71-126-0003-1-001-001
13-077-0001-1-001-001,SK8020240191,813.2+913.2,Valid (Slovak Republic),2024-08-06,https://eratv.era.europa.eu/Eratv/Home/View/13-077-0001-1-001-001
71-012-0001-7-001-001,BE8020240079,new variant of ES900 - ETCS + New Engine,Valid (Belgium),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/71-012-0001-7-001-001
13-305-0001-6-001-001,CZ8020240138,8-122.0,Valid (Czech Republic),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/13-305-0001-6-001-001
13-272-0002-6-001-001,IT8020240012,HTR412 R1,Valid (Italy),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/13-272-0002-6-001-001
13-272-0002-6-002-001,IT8020240012,HTR312 R1 V1,Valid (Italy),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/13-272-0002-6-002-001
71-314-0001-7-001-001,FR8020240187,108-475 S (GSMR_1250),Valid (France),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/71-314-0001-7-001-001
72-004-0001-3-001-001,DE8020240107,BR 740.1 (LST),Valid (Germany),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/72-004-0001-3-001-001
11-153-0001-2-001-001,IT8020240162,DE 520 A,Valid (Italy),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/11-153-0001-2-001-001
13-080-0002-3-001-002,IT8020230219,ETR700 B3,Valid (Italy),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/13-080-0002-3-001-002
11-019-0004-9-001-001,DK8020240160,MJ MX 26,Valid (Denmark),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/11-019-0004-9-001-001
13-067-0008-7-001-001,EU8020230305,ET4110,Valid (European Union),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/13-067-0008-7-001-001
13-067-0007-9-001-001,EU8020230292,ET4010,Valid (European Union),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/13-067-0007-9-001-001
13-067-0006-1-001-001,EU8020230279,ET4010,Valid (European Union),2024-08-05,https://eratv.era.europa.eu/Eratv/Home/View/13-067-0006-1-001-001
